sourceChromosome,sourceStart,sourceEnd,targetChromosome,targetStart,targetEnd,type,value
"1",5340901,5340902,"1",5341401,5341402,L,100
"1",5341401,5341402,"1",5341501,5341502,L,100
"1",5341401,5341402,"1",5341601,5341602,L,100
"1",5341401,5341402,"1",5341701,5341702,L,100
"1",5340901,5340902,"1",5341801,5341802,L,100
"1",5341801,5341802,"1",5341901,5341902,L,100
"1",5341801,5341802,"1",5342001,5342002,L,100
"1",5341801,5341802,"1",5342101,5342102,L,100
"1",5334101,5334102,"1",5342201,5342202,L,100
"1",5342201,5342202,"1",5342301,5342302,L,100
"1",5342301,5342302,"1",5342401,5342402,L,100
"1",5342401,5342402,"1",5342501,5342502,L,100
"1",5342401,5342402,"1",5342601,5342602,L,100
"1",5342401,5342402,"1",5342701,5342702,L,100
"1",5342301,5342302,"1",5342801,5342802,L,100
"1",5342801,5342802,"1",5342901,5342902,L,100
"1",5342801,5342802,"1",5343001,5343002,L,100
"1",5342801,5342802,"1",5343101,5343102,L,100
"1",5342301,5342302,"1",5343201,5343202,L,100
"1",5343201,5343202,"1",5343301,5343302,L,100
"1",5343201,5343202,"1",5343401,5343402,L,100
"1",5343201,5343202,"1",5343501,5343502,L,100
"1",5342201,5342202,"1",5343601,5343602,L,100
"1",5343601,5343602,"1",5343701,5343702,L,100
"1",5343701,5343702,"1",5343801,5343802,L,100
"1",5343701,5343702,"1",5343901,5343902,L,100
"1",5343701,5343702,"1",5344001,5344002,L,100
"1",5343601,5343602,"1",5344101,5344102,L,100
"1",5344101,5344102,"1",5344201,5344202,L,100
"1",5344101,5344102,"1",5344301,5344302,L,100
"1",5344101,5344102,"1",5344401,5344402,L,100
"1",5343601,5343602,"1",5344501,5344502,L,100
"1",5344501,5344502,"1",5344601,5344602,L,100
"1",5344501,5344502,"1",5344701,5344702,L,100
"1",5344501,5344502,"1",5344801,5344802,L,100
"1",5342201,5342202,"1",5344901,5344902,L,100
"1",5344901,5344902,"1",5345001,5345002,L,100
"1",5345001,5345002,"1",5345101,5345102,L,100
"1",5345001,5345002,"1",5345201,5345202,L,100
"1",5345001,5345002,"1",5345301,5345302,L,100
"1",5344901,5344902,"1",5345401,5345402,L,100
"1",5345401,5345402,"1",5345501,5345502,L,100
"1",5345401,5345402,"1",5345601,5345602,L,100
"1",5345401,5345402,"1",5345701,5345702,L,100
"1",5344901,5344902,"1",5345801,5345802,L,100
"1",5345801,5345802,"1",5345901,5345902,L,100
"1",5345801,5345802,"1",5346001,5346002,L,100
"1",5345801,5345802,"1",5346101,5346102,L,100
"1",5321901,5321902,"1",5346201,5346202,L,100
"1",5346201,5346202,"1",5346301,5346302,L,100
"1",5346301,5346302,"1",5346401,5346402,L,100
"1",5346401,5346402,"1",5346501,5346502,L,100
"1",5346501,5346502,"1",5346601,5346602,L,100
"1",5346501,5346502,"1",5346701,5346702,L,100
"1",5346501,5346502,"1",5346801,5346802,L,100
"1",5346401,5346402,"1",5346901,5346902,L,100
"1",5346901,5346902,"1",5347001,5347002,L,100
"1",5346901,5346902,"1",5347101,5347102,L,100
"1",5346901,5346902,"1",5347201,5347202,L,100
"1",5346401,5346402,"1",5347301,5347302,L,100
"1",5347301,5347302,"1",5347401,5347402,L,100
"1",5347301,5347302,"1",5347501,5347502,L,100
"1",5347301,5347302,"1",5347601,5347602,L,100
"1",5346301,5346302,"1",5347701,5347702,L,100
"1",5347701,5347702,"1",5347801,5347802,L,100
"1",5347801,5347802,"1",5347901,5347902,L,100
"1",5347801,5347802,"1",5348001,5348002,L,100
"1",5347801,5347802,"1",5348101,5348102,L,100
"1",5347701,5347702,"1",5348201,5348202,L,100
"1",5348201,5348202,"1",5348301,5348302,L,100
"1",5348201,5348202,"1",5348401,5348402,L,100
"1",5348201,5348202,"1",5348501,5348502,L,100
"1",5347701,5347702,"1",5348601,5348602,L,100
"1",5348601,5348602,"1",5348701,5348702,L,100
"1",5348601,5348602,"1",5348801,5348802,L,100
"1",5348601,5348602,"1",5348901,5348902,L,100
"1",5346301,5346302,"1",5349001,5349002,L,100
"1",5349001,5349002,"1",5349101,5349102,L,100
"1",5349101,5349102,"1",5349201,5349202,L,100
"1",5349101,5349102,"1",5349301,5349302,L,100
"1",5349101,5349102,"1",5349401,5349402,L,100
"1",5349001,5349002,"1",5349501,5349502,L,100
"1",5349501,5349502,"1",5349601,5349602,L,100
"1",5349501,5349502,"1",5349701,5349702,L,100
"1",5349501,5349502,"1",5349801,5349802,L,100
"1",5349001,5349002,"1",5349901,5349902,L,100
"1",5349901,5349902,"1",5350001,5350002,L,100
"1",5349901,5349902,"1",5350101,5350102,L,100
"1",5349901,5349902,"1",5350201,5350202,L,100
"1",5346201,5346202,"1",5350301,5350302,L,100
"1",5350301,5350302,"1",5350401,5350402,L,100
"1",5350401,5350402,"1",5350501,5350502,L,100
"1",5350501,5350502,"1",5350601,5350602,L,100
"1",5350501,5350502,"1",5350701,5350702,L,100
"1",5350501,5350502,"1",5350801,5350802,L,100
"1",5350401,5350402,"1",5350901,5350902,L,100
"1",5350901,5350902,"1",5351001,5351002,L,100
"1",5350901,5350902,"1",5351101,5351102,L,100
"1",5350901,5350902,"1",5351201,5351202,L,100
"1",5350401,5350402,"1",5351301,5351302,L,100
"1",5351301,5351302,"1",5351401,5351402,L,100
"1",5351301,5351302,"1",5351501,5351502,L,100
"1",5351301,5351302,"1",5351601,5351602,L,100
"1",5350301,5350302,"1",5351701,5351702,L,100
"1",5351701,5351702,"1",5351801,5351802,L,100
"1",5351801,5351802,"1",5351901,5351902,L,100
"1",5351801,5351802,"1",5352001,5352002,L,100
"1",5351801,5351802,"1",5352101,5352102,L,100
"1",5351701,5351702,"1",5352201,5352202,L,100
"1",5352201,5352202,"1",5352301,5352302,L,100
"1",5352201,5352202,"1",5352401,5352402,L,100
"1",5352201,5352202,"1",5352501,5352502,L,100
"1",5351701,5351702,"1",5352601,5352602,L,100
"1",5352601,5352602,"1",5352701,5352702,L,100
"1",5352601,5352602,"1",5352801,5352802,L,100
"1",5352601,5352602,"1",5352901,5352902,L,100
"1",5350301,5350302,"1",5353001,5353002,L,100
"1",5353001,5353002,"1",5353101,5353102,L,100
"1",5353101,5353102,"1",5353201,5353202,L,100
"1",5353101,5353102,"1",5353301,5353302,L,100
"1",5353101,5353102,"1",5353401,5353402,L,100
"1",5353001,5353002,"1",5353501,5353502,L,100
"1",5353501,5353502,"1",5353601,5353602,L,100
"1",5353501,5353502,"1",5353701,5353702,L,100
"1",5353501,5353502,"1",5353801,5353802,L,100
"1",5353001,5353002,"1",5353901,5353902,L,100
"1",5353901,5353902,"1",5354001,5354002,L,100
"1",5353901,5353902,"1",5354101,5354102,L,100
"1",5353901,5353902,"1",5354201,5354202,L,100
"1",5346201,5346202,"1",5354301,5354302,L,100
"1",5354301,5354302,"1",5354401,5354402,L,100
"1",5354401,5354402,"1",5354501,5354502,L,100
"1",5354501,5354502,"1",5354601,5354602,L,100
"1",5354501,5354502,"1",5354701,5354702,L,100
"1",5354501,5354502,"1",5354801,5354802,L,100
"1",5354401,5354402,"1",5354901,5354902,L,100
"1",5354901,5354902,"1",5355001,5355002,L,100
"1",5354901,5354902,"1",5355101,5355102,L,100
"1",5354901,5354902,"1",5355201,5355202,L,100
"1",5354401,5354402,"1",5355301,5355302,L,100
"1",5355301,5355302,"1",5355401,5355402,L,100
"1",5355301,5355302,"1",5355501,5355502,L,100
"1",5355301,5355302,"1",5355601,5355602,L,100
"1",5354301,5354302,"1",5355701,5355702,L,100
"1",5355701,5355702,"1",5355801,5355802,L,100
"1",5355801,5355802,"1",5355901,5355902,L,100
"1",5355801,5355802,"1",5356001,5356002,L,100
"1",5355801,5355802,"1",5356101,5356102,L,100
"1",5355701,5355702,"1",5356201,5356202,L,100
"1",5356201,5356202,"1",5356301,5356302,L,100
"1",5356201,5356202,"1",5356401,5356402,L,100
"1",5356201,5356202,"1",5356501,5356502,L,100
"1",5355701,5355702,"1",5356601,5356602,L,100
"1",5356601,5356602,"1",5356701,5356702,L,100
"1",5356601,5356602,"1",5356801,5356802,L,100
"1",5356601,5356602,"1",5356901,5356902,L,100
"1",5354301,5354302,"1",5357001,5357002,L,100
"1",5357001,5357002,"1",5357101,5357102,L,100
"1",5357101,5357102,"1",5357201,5357202,L,100
"1",5357101,5357102,"1",5357301,5357302,L,100
"1",5357101,5357102,"1",5357401,5357402,L,100
"1",5357001,5357002,"1",5357501,5357502,L,100
"1",5357501,5357502,"1",5357601,5357602,L,100
"1",5357501,5357502,"1",5357701,5357702,L,100
"1",5357501,5357502,"1",5357801,5357802,L,100
"1",5357001,5357002,"1",5357901,5357902,L,100
"1",5357901,5357902,"1",5358001,5358002,L,100
"1",5357901,5357902,"1",5358101,5358102,L,100
"1",5357901,5357902,"1",5358201,5358202,L,100
"1",5248901,5248902,"1",5358301,5358302,L,100
"1",5358301,5358302,"1",5358401,5358402,L,100
"1",5358401,5358402,"1",5358501,5358502,L,100
"1",5358501,5358502,"1",5358601,5358602,L,100
"1",5358601,5358602,"1",5358701,5358702,L,100
"1",5358701,5358702,"1",5358801,5358802,L,100
"1",5358801,5358802,"1",5358901,5358902,L,100
"1",5358801,5358802,"1",5359001,5359002,L,100
"1",5358801,5358802,"1",5359101,5359102,L,100
"1",5358701,5358702,"1",5359201,5359202,L,100
"1",5359201,5359202,"1",5359301,5359302,L,100
"1",5359201,5359202,"1",5359401,5359402,L,100
"1",5359201,5359202,"1",5359501,5359502,L,100
"1",5358701,5358702,"1",5359601,5359602,L,100
"1",5359601,5359602,"1",5359701,5359702,L,100
"1",5359601,5359602,"1",5359801,5359802,L,100
"1",5359601,5359602,"1",5359901,5359902,L,100
"1",5358601,5358602,"1",5360001,5360002,L,100
"1",5360001,5360002,"1",5360101,5360102,L,100
"1",5360101,5360102,"1",5360201,5360202,L,100
"1",5360101,5360102,"1",5360301,5360302,L,100
"1",5360101,5360102,"1",5360401,5360402,L,100
"1",5360001,5360002,"1",5360501,5360502,L,100
"1",5360501,5360502,"1",5360601,5360602,L,100
"1",5360501,5360502,"1",5360701,5360702,L,100
"1",5360501,5360502,"1",5360801,5360802,L,100
"1",5360001,5360002,"1",5360901,5360902,L,100
"1",5360901,5360902,"1",5361001,5361002,L,100
"1",5360901,5360902,"1",5361101,5361102,L,100
"1",5360901,5360902,"1",5361201,5361202,L,100
"1",5358601,5358602,"1",5361301,5361302,L,100
"1",5361301,5361302,"1",5361401,5361402,L,100
"1",5361401,5361402,"1",5361501,5361502,L,100
"1",5361401,5361402,"1",5361601,5361602,L,100
"1",5361401,5361402,"1",5361701,5361702,L,100
"1",5361301,5361302,"1",5361801,5361802,L,100
"1",5361801,5361802,"1",5361901,5361902,L,100
"1",5361801,5361802,"1",5362001,5362002,L,100
"1",5361801,5361802,"1",5362101,5362102,L,100
"1",5361301,5361302,"1",5362201,5362202,L,100
"1",5362201,5362202,"1",5362301,5362302,L,100
"1",5362201,5362202,"1",5362401,5362402,L,100
"1",5362201,5362202,"1",5362501,5362502,L,100
"1",5358501,5358502,"1",5362601,5362602,L,100
"1",5362601,5362602,"1",5362701,5362702,L,100
"1",5362701,5362702,"1",5362801,5362802,L,100
"1",5362801,5362802,"1",5362901,5362902,L,100
"1",5362801,5362802,"1",5363001,5363002,L,100
"1",5362801,5362802,"1",5363101,5363102,L,100
"1",5362701,5362702,"1",5363201,5363202,L,100
"1",5363201,5363202,"1",5363301,5363302,L,100
"1",5363201,5363202,"1",5363401,5363402,L,100
"1",5363201,5363202,"1",5363501,5363502,L,100
"1",5362701,5362702,"1",5363601,5363602,L,100
"1",5363601,5363602,"1",5363701,5363702,L,100
"1",5363601,5363602,"1",5363801,5363802,L,100
"1",5363601,5363602,"1",5363901,5363902,L,100
"1",5362601,5362602,"1",5364001,5364002,L,100
"1",5364001,5364002,"1",5364101,5364102,L,100
"1",5364101,5364102,"1",5364201,5364202,L,100
"1",5364101,5364102,"1",5364301,5364302,L,100
"1",5364101,5364102,"1",5364401,5364402,L,100
"1",5364001,5364002,"1",5364501,5364502,L,100
"1",5364501,5364502,"1",5364601,5364602,L,100
"1",5364501,5364502,"1",5364701,5364702,L,100
"1",5364501,5364502,"1",5364801,5364802,L,100
"1",5364001,5364002,"1",5364901,5364902,L,100
"1",5364901,5364902,"1",5365001,5365002,L,100
"1",5364901,5364902,"1",5365101,5365102,L,100
"1",5364901,5364902,"1",5365201,5365202,L,100
"1",5362601,5362602,"1",5365301,5365302,L,100
"1",5365301,5365302,"1",5365401,5365402,L,100
"1",5365401,5365402,"1",5365501,5365502,L,100
"1",5365401,5365402,"1",5365601,5365602,L,100
"1",5365401,5365402,"1",5365701,5365702,L,100
"1",5365301,5365302,"1",5365801,5365802,L,100
"1",5365801,5365802,"1",5365901,5365902,L,100
"1",5365801,5365802,"1",5366001,5366002,L,100
"1",5365801,5365802,"1",5366101,5366102,L,100
"1",5365301,5365302,"1",5366201,5366202,L,100
"1",5366201,5366202,"1",5366301,5366302,L,100
"1",5366201,5366202,"1",5366401,5366402,L,100
"1",5366201,5366202,"1",5366501,5366502,L,100
"1",5358501,5358502,"1",5366601,5366602,L,100
"1",5366601,5366602,"1",5366701,5366702,L,100
"1",5366701,5366702,"1",5366801,5366802,L,100
"1",5366801,5366802,"1",5366901,5366902,L,100
"1",5366801,5366802,"1",5367001,5367002,L,100
"1",5366801,5366802,"1",5367101,5367102,L,100
"1",5366701,5366702,"1",5367201,5367202,L,100
"1",5367201,5367202,"1",5367301,5367302,L,100
"1",5367201,5367202,"1",5367401,5367402,L,100
"1",5367201,5367202,"1",5367501,5367502,L,100
"1",5366701,5366702,"1",5367601,5367602,L,100
"1",5367601,5367602,"1",5367701,5367702,L,100
"1",5367601,5367602,"1",5367801,5367802,L,100
"1",5367601,5367602,"1",5367901,5367902,L,100
"1",5366601,5366602,"1",5368001,5368002,L,100
"1",5368001,5368002,"1",5368101,5368102,L,100
"1",5368101,5368102,"1",5368201,5368202,L,100
"1",5368101,5368102,"1",5368301,5368302,L,100
"1",5368101,5368102,"1",5368401,5368402,L,100
"1",5368001,5368002,"1",5368501,5368502,L,100
"1",5368501,5368502,"1",5368601,5368602,L,100
"1",5368501,5368502,"1",5368701,5368702,L,100
"1",5368501,5368502,"1",5368801,5368802,L,100
"1",5368001,5368002,"1",5368901,5368902,L,100
"1",5368901,5368902,"1",5369001,5369002,L,100
"1",5368901,5368902,"1",5369101,5369102,L,100
"1",5368901,5368902,"1",5369201,5369202,L,100
"1",5366601,5366602,"1",5369301,5369302,L,100
"1",5369301,5369302,"1",5369401,5369402,L,100
"1",5369401,5369402,"1",5369501,5369502,L,100
"1",5369401,5369402,"1",5369601,5369602,L,100
"1",5369401,5369402,"1",5369701,5369702,L,100
"1",5369301,5369302,"1",5369801,5369802,L,100
"1",5369801,5369802,"1",5369901,5369902,L,100
"1",5369801,5369802,"1",5370001,5370002,L,100
"1",5369801,5369802,"1",5370101,5370102,L,100
"1",5369301,5369302,"1",5370201,5370202,L,100
"1",5370201,5370202,"1",5370301,5370302,L,100
"1",5370201,5370202,"1",5370401,5370402,L,100
"1",5370201,5370202,"1",5370501,5370502,L,100
"1",5358401,5358402,"1",5370601,5370602,L,100
"1",5370601,5370602,"1",5370701,5370702,L,100
"1",5370701,5370702,"1",5370801,5370802,L,100
"1",5370801,5370802,"1",5370901,5370902,L,100
"1",5370901,5370902,"1",5371001,5371002,L,100
"1",5370901,5370902,"1",5371101,5371102,L,100
"1",5370901,5370902,"1",5371201,5371202,L,100
"1",5370801,5370802,"1",5371301,5371302,L,100
"1",5371301,5371302,"1",5371401,5371402,L,100
"1",5371301,5371302,"1",5371501,5371502,L,100
"1",5371301,5371302,"1",5371601,5371602,L,100
"1",5370801,5370802,"1",5371701,5371702,L,100
"1",5371701,5371702,"1",5371801,5371802,L,100
"1",5371701,5371702,"1",5371901,5371902,L,100
"1",5371701,5371702,"1",5372001,5372002,L,100
"1",5370701,5370702,"1",5372101,5372102,L,100
"1",5372101,5372102,"1",5372201,5372202,L,100
"1",5372201,5372202,"1",5372301,5372302,L,100
"1",5372201,5372202,"1",5372401,5372402,L,100
"1",5372201,5372202,"1",5372501,5372502,L,100
"1",5372101,5372102,"1",5372601,5372602,L,100
"1",5372601,5372602,"1",5372701,5372702,L,100
"1",5372601,5372602,"1",5372801,5372802,L,100
"1",5372601,5372602,"1",5372901,5372902,L,100
"1",5372101,5372102,"1",5373001,5373002,L,100
"1",5373001,5373002,"1",5373101,5373102,L,100
"1",5373001,5373002,"1",5373201,5373202,L,100
"1",5373001,5373002,"1",5373301,5373302,L,100
"1",5370701,5370702,"1",5373401,5373402,L,100
"1",5373401,5373402,"1",5373501,5373502,L,100
"1",5373501,5373502,"1",5373601,5373602,L,100
"1",5373501,5373502,"1",5373701,5373702,L,100
"1",5373501,5373502,"1",5373801,5373802,L,100
"1",5373401,5373402,"1",5373901,5373902,L,100
"1",5373901,5373902,"1",5374001,5374002,L,100
"1",5373901,5373902,"1",5374101,5374102,L,100
"1",5373901,5373902,"1",5374201,5374202,L,100
"1",5373401,5373402,"1",5374301,5374302,L,100
"1",5374301,5374302,"1",5374401,5374402,L,100
"1",5374301,5374302,"1",5374501,5374502,L,100
"1",5374301,5374302,"1",5374601,5374602,L,100
"1",5370601,5370602,"1",5374701,5374702,L,100
"1",5374701,5374702,"1",5374801,5374802,L,100
"1",5374801,5374802,"1",5374901,5374902,L,100
"1",5374901,5374902,"1",5375001,5375002,L,100
"1",5374901,5374902,"1",5375101,5375102,L,100
"1",5374901,5374902,"1",5375201,5375202,L,100
"1",5374801,5374802,"1",5375301,5375302,L,100
"1",5375301,5375302,"1",5375401,5375402,L,100
"1",5375301,5375302,"1",5375501,5375502,L,100
"1",5375301,5375302,"1",5375601,5375602,L,100
"1",5374801,5374802,"1",5375701,5375702,L,100
"1",5375701,5375702,"1",5375801,5375802,L,100
"1",5375701,5375702,"1",5375901,5375902,L,100
"1",5375701,5375702,"1",5376001,5376002,L,100
"1",5374701,5374702,"1",5376101,5376102,L,100
"1",5376101,5376102,"1",5376201,5376202,L,100
"1",5376201,5376202,"1",5376301,5376302,L,100
"1",5376201,5376202,"1",5376401,5376402,L,100
"1",5376201,5376202,"1",5376501,5376502,L,100
"1",5376101,5376102,"1",5376601,5376602,L,100
"1",5376601,5376602,"1",5376701,5376702,L,100
"1",5376601,5376602,"1",5376801,5376802,L,100
"1",5376601,5376602,"1",5376901,5376902,L,100
"1",5376101,5376102,"1",5377001,5377002,L,100
"1",5377001,5377002,"1",5377101,5377102,L,100
"1",5377001,5377002,"1",5377201,5377202,L,100
"1",5377001,5377002,"1",5377301,5377302,L,100
"1",5374701,5374702,"1",5377401,5377402,L,100
"1",5377401,5377402,"1",5377501,5377502,L,100
"1",5377501,5377502,"1",5377601,5377602,L,100
"1",5377501,5377502,"1",5377701,5377702,L,100
"1",5377501,5377502,"1",5377801,5377802,L,100
"1",5377401,5377402,"1",5377901,5377902,L,100
"1",5377901,5377902,"1",5378001,5378002,L,100
"1",5377901,5377902,"1",5378101,5378102,L,100
"1",5377901,5377902,"1",5378201,5378202,L,100
"1",5377401,5377402,"1",5378301,5378302,L,100
"1",5378301,5378302,"1",5378401,5378402,L,100
"1",5378301,5378302,"1",5378501,5378502,L,100
"1",5378301,5378302,"1",5378601,5378602,L,100
"1",5370601,5370602,"1",5378701,5378702,L,100
"1",5378701,5378702,"1",5378801,5378802,L,100
"1",5378801,5378802,"1",5378901,5378902,L,100
"1",5378901,5378902,"1",5379001,5379002,L,100
"1",5378901,5378902,"1",5379101,5379102,L,100
"1",5378901,5378902,"1",5379201,5379202,L,100
"1",5378801,5378802,"1",5379301,5379302,L,100
"1",5379301,5379302,"1",5379401,5379402,L,100
"1",5379301,5379302,"1",5379501,5379502,L,100
"1",5379301,5379302,"1",5379601,5379602,L,100
"1",5378801,5378802,"1",5379701,5379702,L,100
"1",5379701,5379702,"1",5379801,5379802,L,100
"1",5379701,5379702,"1",5379901,5379902,L,100
"1",5379701,5379702,"1",5380001,5380002,L,100
"1",5378701,5378702,"1",5380101,5380102,L,100
"1",5380101,5380102,"1",5380201,5380202,L,100
"1",5380201,5380202,"1",5380301,5380302,L,100
"1",5380201,5380202,"1",5380401,5380402,L,100
"1",5380201,5380202,"1",5380501,5380502,L,100
"1",5380101,5380102,"1",5380601,5380602,L,100
"1",5380601,5380602,"1",5380701,5380702,L,100
"1",5380601,5380602,"1",5380801,5380802,L,100
"1",5380601,5380602,"1",5380901,5380902,L,100
"1",5380101,5380102,"1",5381001,5381002,L,100
"1",5381001,5381002,"1",5381101,5381102,L,100
"1",5381001,5381002,"1",5381201,5381202,L,100
"1",5381001,5381002,"1",5381301,5381302,L,100
"1",5378701,5378702,"1",5381401,5381402,L,100
"1",5381401,5381402,"1",5381501,5381502,L,100
"1",5381501,5381502,"1",5381601,5381602,L,100
"1",5381501,5381502,"1",5381701,5381702,L,100
"1",5381501,5381502,"1",5381801,5381802,L,100
"1",5381401,5381402,"1",5381901,5381902,L,100
"1",5381901,5381902,"1",5382001,5382002,L,100
"1",5381901,5381902,"1",5382101,5382102,L,100
"1",5381901,5381902,"1",5382201,5382202,L,100
"1",5381401,5381402,"1",5382301,5382302,L,100
"1",5382301,5382302,"1",5382401,5382402,L,100
"1",5382301,5382302,"1",5382501,5382502,L,100
"1",5382301,5382302,"1",5382601,5382602,L,100
"1",5358401,5358402,"1",5382701,5382702,L,100
"1",5382701,5382702,"1",5382801,5382802,L,100
"1",5382801,5382802,"1",5382901,5382902,L,100
"1",5382901,5382902,"1",5383001,5383002,L,100
"1",5383001,5383002,"1",5383101,5383102,L,100
"1",5383001,5383002,"1",5383201,5383202,L,100
"1",5383001,5383002,"1",5383301,5383302,L,100
"1",5382901,5382902,"1",5383401,5383402,L,100
"1",5383401,5383402,"1",5383501,5383502,L,100
"1",5383401,5383402,"1",5383601,5383602,L,100
"1",5383401,5383402,"1",5383701,5383702,L,100
"1",5382901,5382902,"1",5383801,5383802,L,100
"1",5383801,5383802,"1",5383901,5383902,L,100
"1",5383801,5383802,"1",5384001,5384002,L,100
"1",5383801,5383802,"1",5384101,5384102,L,100
"1",5382801,5382802,"1",5384201,5384202,L,100
"1",5384201,5384202,"1",5384301,5384302,L,100
"1",5384301,5384302,"1",5384401,5384402,L,100
"1",5384301,5384302,"1",5384501,5384502,L,100
"1",5384301,5384302,"1",5384601,5384602,L,100
"1",5384201,5384202,"1",5384701,5384702,L,100
"1",5384701,5384702,"1",5384801,5384802,L,100
"1",5384701,5384702,"1",5384901,5384902,L,100
"1",5384701,5384702,"1",5385001,5385002,L,100
"1",5384201,5384202,"1",5385101,5385102,L,100
"1",5385101,5385102,"1",5385201,5385202,L,100
"1",5385101,5385102,"1",5385301,5385302,L,100
"1",5385101,5385102,"1",5385401,5385402,L,100
"1",5382801,5382802,"1",5385501,5385502,L,100
"1",5385501,5385502,"1",5385601,5385602,L,100
